SKU,SKU_Category,Year_Week,Weekly_Demand,Weekly_Price,Month,Price_Last_Week,Price_Delta_Pct
096VW,TZB,2016-02-08/2016-02-14,1,6.07,2,6.075,-0.08230452674896943
096VW,TZB,2016-02-15/2016-02-21,1,6.07,2,6.07,0.0
096VW,TZB,2016-02-22/2016-02-28,3,6.07,2,6.07,0.0
096VW,TZB,2016-02-29/2016-03-06,2,6.07,3,6.07,0.0
096VW,TZB,2016-03-14/2016-03-20,1,6.07,3,6.07,0.0
096VW,TZB,2016-03-21/2016-03-27,1,6.07,3,6.07,0.0
096VW,TZB,2016-03-28/2016-04-03,3,6.0725,4,6.07,0.041186161449744685
096VW,TZB,2016-04-04/2016-04-10,4,6.07,4,6.0725,-0.04116920543432693
096VW,TZB,2016-04-11/2016-04-17,1,6.07,4,6.07,0.0
096VW,TZB,2016-04-18/2016-04-24,2,6.07,4,6.07,0.0
096VW,TZB,2016-05-02/2016-05-08,1,6.07,5,6.07,0.0
096VW,TZB,2016-05-09/2016-05-15,2,6.07,5,6.07,0.0
096VW,TZB,2016-05-23/2016-05-29,1,6.07,5,6.07,0.0
096VW,TZB,2016-05-30/2016-06-05,3,6.07,6,6.07,0.0
096VW,TZB,2016-06-27/2016-07-03,3,6.07,6,6.07,0.0
096VW,TZB,2016-07-04/2016-07-10,1,6.07,7,6.07,0.0
096VW,TZB,2016-07-11/2016-07-17,3,6.079999999999999,7,6.07,0.1647446457989934
096VW,TZB,2016-07-25/2016-07-31,2,6.07,7,6.079999999999999,-0.16447368421050823
096VW,TZB,2016-08-08/2016-08-14,2,6.075,8,6.07,0.08237232289950401
096VW,TZB,2016-08-15/2016-08-21,1,6.07,8,6.075,-0.08230452674896943
096VW,TZB,2016-09-05/2016-09-11,1,6.07,9,6.07,0.0
096VW,TZB,2016-09-12/2016-09-18,2,6.08,9,6.07,0.16474464579900802
096VW,TZB,2016-09-19/2016-09-25,1,6.07,9,6.08,-0.1644736842105228
096VW,TZB,2016-10-03/2016-10-09,4,6.07,10,6.07,0.0
096VW,TZB,2016-10-10/2016-10-16,2,6.07,10,6.07,0.0
096VW,TZB,2016-10-17/2016-10-23,1,6.07,10,6.07,0.0
096VW,TZB,2016-10-24/2016-10-30,2,6.08,10,6.07,0.16474464579900802
096VW,TZB,2016-11-07/2016-11-13,2,6.08,11,6.08,0.0
096X4,DJI,2016-01-04/2016-01-10,1,17.37,1,,0.0
096X4,DJI,2016-02-01/2016-02-07,1,17.37,2,17.37,0.0
096X4,DJI,2016-02-15/2016-02-21,2,17.37,2,17.37,0.0
096X4,DJI,2016-06-20/2016-06-26,1,17.37,6,17.37,0.0
096X4,DJI,2016-08-01/2016-08-07,2,15.635000000000002,8,17.37,-9.988485895221642
096X4,DJI,2016-09-19/2016-09-25,1,17.37,9,15.635000000000002,11.09689798528941
096X4,DJI,2016-10-17/2016-10-23,1,17.37,10,17.37,0.0
096X4,DJI,2016-11-07/2016-11-13,1,17.37,11,17.37,0.0
096X4,DJI,2016-11-14/2016-11-20,1,17.37,11,17.37,0.0
096X4,DJI,2016-12-05/2016-12-11,1,17.37,12,17.37,0.0
096X4,DJI,2016-12-19/2016-12-25,1,17.43,12,17.37,0.3454231433505971
09A6U,MU3,2016-08-08/2016-08-14,1,5.25,8,,0.0
09K06,6BZ,2016-01-25/2016-01-31,2,117.955,1,,0.0
09K06,6BZ,2016-02-22/2016-02-28,2,117.955,2,117.955,0.0
09K06,6BZ,2016-03-14/2016-03-20,2,117.955,3,117.955,0.0
09K06,6BZ,2016-03-21/2016-03-27,1,117.96,3,117.955,0.004238904667030183
09K06,6BZ,2016-04-11/2016-04-17,1,117.96,4,117.96,0.0
09K06,6BZ,2016-04-18/2016-04-24,2,117.955,4,117.96,-0.004238724991518695
09K06,6BZ,2016-05-30/2016-06-05,3,117.95666666666666,6,117.955,0.0014129682223433945
09K06,6BZ,2016-06-06/2016-06-12,3,117.95666666666666,6,117.95666666666666,0.0
09K06,6BZ,2016-06-27/2016-07-03,4,117.955,7,117.95666666666666,-0.001412948257833513
09K06,6BZ,2016-07-11/2016-07-17,4,117.9575,7,117.955,0.0021194523335150914
09K06,6BZ,2016-08-08/2016-08-14,2,117.955,8,117.9575,-0.0021194074136852057
09K06,6BZ,2016-10-17/2016-10-23,2,117.955,10,117.955,0.0
09K06,6BZ,2016-11-07/2016-11-13,6,117.955,11,117.955,0.0
09K06,6BZ,2016-12-12/2016-12-18,2,117.955,12,117.955,0.0
09K2Q,LIB,2016-07-11/2016-07-17,1,13.15,7,,0.0
09LL9,8HU,2016-01-04/2016-01-10,4,2.7566666666666664,1,,0.0
09LL9,8HU,2016-01-11/2016-01-17,10,2.757833333333333,1,2.7566666666666664,0.04232164449818961
09LL9,8HU,2016-01-18/2016-01-24,3,2.76,1,2.757833333333333,0.07856409016740136
09LL9,8HU,2016-02-01/2016-02-07,3,2.755,2,2.76,-0.18115942028985121
09LL9,8HU,2016-02-08/2016-02-14,7,2.756,2,2.755,0.03629764065335354
09LL9,8HU,2016-02-15/2016-02-21,1,2.76,2,2.756,0.14513788098693772
09LL9,8HU,2016-02-22/2016-02-28,1,2.76,2,2.76,0.0
09LL9,8HU,2016-02-29/2016-03-06,2,2.76,2,2.76,0.0
09LL9,8HU,2016-03-07/2016-03-13,6,2.7512499999999998,3,2.76,-0.3170289855072477
09LL9,8HU,2016-03-14/2016-03-20,4,2.76,3,2.7512499999999998,0.31803725579282277
09LL9,8HU,2016-03-21/2016-03-27,3,2.755,3,2.76,-0.18115942028985121
09LL9,8HU,2016-03-28/2016-04-03,2,2.76,4,2.755,0.1814882032667838
09LL9,8HU,2016-04-11/2016-04-17,3,2.755,4,2.76,-0.18115942028985121
09LL9,8HU,2016-04-18/2016-04-24,10,2.7583333333333333,4,2.755,0.12099213551119457
09LL9,8HU,2016-04-25/2016-05-01,6,2.758333333333333,4,2.7583333333333333,-1.6099910931120095e-14
09LL9,8HU,2016-05-02/2016-05-08,3,2.755,5,2.758333333333333,-0.12084592145013777
09LL9,8HU,2016-05-09/2016-05-15,1,2.76,5,2.755,0.1814882032667838
09LL9,8HU,2016-05-16/2016-05-22,4,2.7566666666666664,5,2.76,-0.12077294685990617
09LL9,8HU,2016-05-23/2016-05-29,5,2.7533333333333334,5,2.7566666666666664,-0.12091898428051874
09LL9,8HU,2016-05-30/2016-06-05,10,2.750625,5,2.7533333333333334,-0.09836561743342136
09LL9,8HU,2016-06-06/2016-06-12,2,2.75,6,2.750625,-0.022722108611674643
09LL9,8HU,2016-06-13/2016-06-19,1,2.76,6,2.75,0.3636363636363559
09LL9,8HU,2016-06-27/2016-07-03,5,2.753333333333333,6,2.76,-0.24154589371981233
09LL9,8HU,2016-07-04/2016-07-10,2,2.76,7,2.753333333333333,0.24213075060533248
09LL9,8HU,2016-07-11/2016-07-17,2,2.76,7,2.76,0.0
09LL9,8HU,2016-07-18/2016-07-24,1,2.76,7,2.76,0.0
09LL9,8HU,2016-07-25/2016-07-31,4,2.7566666666666664,7,2.76,-0.12077294685990617
09LL9,8HU,2016-08-01/2016-08-07,1,2.76,8,2.7566666666666664,0.12091898428053485
09LL9,8HU,2016-08-15/2016-08-21,2,2.75,8,2.76,-0.36231884057970243
09LL9,8HU,2016-08-22/2016-08-28,2,2.76,8,2.75,0.3636363636363559
09LL9,8HU,2016-08-29/2016-09-04,3,2.76,8,2.76,0.0
09LL9,8HU,2016-09-05/2016-09-11,1,2.76,9,2.76,0.0
09LL9,8HU,2016-09-19/2016-09-25,10,2.7533333333333334,9,2.76,-0.24154589371979626
09LL9,8HU,2016-09-26/2016-10-02,7,2.756,9,2.7533333333333334,0.09685230024212008
09LL9,8HU,2016-10-03/2016-10-09,1,2.76,10,2.756,0.14513788098693772
09LL9,8HU,2016-10-10/2016-10-16,7,2.755555555555555,10,2.76,-0.1610305958132136
09LL9,8HU,2016-10-17/2016-10-23,4,2.7566666666666664,10,2.755555555555555,0.040322580645167604
09LL9,8HU,2016-10-24/2016-10-30,5,2.7588888888888885,10,2.7566666666666664,0.08061265618701786
09LL9,8HU,2016-10-31/2016-11-06,3,2.755,10,2.7588888888888885,-0.14095851792185857
09LL9,8HU,2016-11-07/2016-11-13,5,2.7575,11,2.755,0.0907441016333919
09LL9,8HU,2016-11-14/2016-11-20,5,2.7533333333333334,11,2.7575,-0.1511030522816475
09LL9,8HU,2016-11-21/2016-11-27,6,2.7512499999999998,11,2.7533333333333334,-0.07566585956417647
09LL9,8HU,2016-11-28/2016-12-04,2,2.75,11,2.7512499999999998,-0.045433893684679746
09LL9,8HU,2016-12-05/2016-12-11,10,2.7512499999999998,12,2.75,0.045454545454536414
09LL9,8HU,2016-12-12/2016-12-18,7,2.7525,12,2.7512499999999998,0.045433893684695886
09LL9,8HU,2016-12-19/2016-12-25,3,2.755,12,2.7525,0.09082652134423058
09LL9,8HU,2016-12-26/2017-01-01,4,2.7566666666666664,12,2.755,0.060496067755589224
0A3I2,P42,2016-01-04/2016-01-10,1,10.81,1,,0.0
0A3I2,P42,2016-01-25/2016-01-31,1,10.81,1,10.81,0.0
0A3I2,P42,2016-03-07/2016-03-13,1,10.81,3,10.81,0.0
0A3I2,P42,2016-04-04/2016-04-10,1,10.81,4,10.81,0.0
0A3I2,P42,2016-04-25/2016-05-01,1,10.81,4,10.81,0.0
0A3I2,P42,2016-05-09/2016-05-15,1,10.81,5,10.81,0.0
0A3I2,P42,2016-08-08/2016-08-14,1,10.81,8,10.81,0.0
0A3I2,P42,2016-09-12/2016-09-18,1,10.81,9,10.81,0.0
0A3I2,P42,2016-10-17/2016-10-23,1,10.81,10,10.81,0.0
0A3I2,P42,2016-12-19/2016-12-25,2,10.81,12,10.81,0.0
0A3I2,P42,2016-12-26/2017-01-01,1,9.25,12,10.81,-14.43108233117484
0A5D2,MEL,2016-04-25/2016-05-01,1,2.75,4,,0.0
0A6IO,DJI,2016-01-04/2016-01-10,1,4.06,1,,0.0
0A6IO,DJI,2016-01-11/2016-01-17,2,4.06,1,4.06,0.0
0AC89,0H2,2016-01-18/2016-01-24,1,4.77,1,,0.0
0AC89,0H2,2016-02-15/2016-02-21,1,4.77,2,4.77,0.0
0AC89,0H2,2016-04-25/2016-05-01,1,4.77,4,4.77,0.0
0AC89,0H2,2016-05-09/2016-05-15,1,4.77,5,4.77,0.0
0AC89,0H2,2016-05-16/2016-05-22,1,4.77,5,4.77,0.0
0AEJH,N8U,2015-12-28/2016-01-03,1,1.89,1,,0.0
0AEJH,N8U,2016-01-04/2016-01-10,1,1.89,1,1.89,0.0
0AEJH,N8U,2016-01-18/2016-01-24,2,1.89,1,1.89,0.0
0AEJH,N8U,2016-01-25/2016-01-31,2,1.9,1,1.89,0.5291005291005296
0AEJH,N8U,2016-02-01/2016-02-07,1,1.89,2,1.9,-0.5263157894736847
0AEJH,N8U,2016-02-08/2016-02-14,1,1.89,2,1.89,0.0
0AEJH,N8U,2016-02-22/2016-02-28,5,1.8966666666666665,2,1.89,0.35273368606701583
0AEJH,N8U,2016-02-29/2016-03-06,2,1.89,3,1.8966666666666665,-0.3514938488576414
0AEJH,N8U,2016-03-07/2016-03-13,1,1.89,3,1.89,0.0
0AEJH,N8U,2016-03-14/2016-03-20,2,1.89,3,1.89,0.0
0AEJH,N8U,2016-03-21/2016-03-27,1,1.89,3,1.89,0.0
0AEJH,N8U,2016-04-04/2016-04-10,2,1.89,4,1.89,0.0
0AEJH,N8U,2016-04-11/2016-04-17,2,1.89,4,1.89,0.0
0AEJH,N8U,2016-04-18/2016-04-24,5,1.8922222222222222,4,1.89,0.11757789535567977
0AEJH,N8U,2016-05-02/2016-05-08,2,1.89,5,1.8922222222222222,-0.11743981209630727
0AEJH,N8U,2016-05-09/2016-05-15,2,1.89,5,1.89,0.0
0AEJH,N8U,2016-05-16/2016-05-22,2,1.89,5,1.89,0.0
0AEJH,N8U,2016-05-23/2016-05-29,1,1.89,5,1.89,0.0
0AEJH,N8U,2016-05-30/2016-06-05,2,1.89,5,1.89,0.0
0AEJH,N8U,2016-06-13/2016-06-19,1,1.89,6,1.89,0.0
0AEJH,N8U,2016-06-20/2016-06-26,4,1.8933333333333333,6,1.89,0.1763668430335138
0AEJH,N8U,2016-06-27/2016-07-03,2,1.89,6,1.8933333333333333,-0.17605633802817308
0AEJH,N8U,2016-07-04/2016-07-10,1,1.89,7,1.89,0.0
0AEJH,N8U,2016-07-11/2016-07-17,4,1.9,7,1.89,0.5291005291005296
0AEJH,N8U,2016-07-25/2016-07-31,2,1.9,7,1.9,0.0
0AEJH,N8U,2016-08-01/2016-08-07,1,1.89,8,1.9,-0.5263157894736847
0AEJH,N8U,2016-08-08/2016-08-14,3,1.895,8,1.89,0.2645502645502707
0AEJH,N8U,2016-08-22/2016-08-28,3,1.89,8,1.895,-0.26385224274406943
0AEJH,N8U,2016-08-29/2016-09-04,1,1.89,9,1.89,0.0
0AEJH,N8U,2016-09-05/2016-09-11,5,1.8922222222222222,9,1.89,0.11757789535567977
0AEJH,N8U,2016-09-12/2016-09-18,2,1.79,9,1.8922222222222222,-5.402231356429829
0AEJH,N8U,2016-09-19/2016-09-25,1,1.89,9,1.79,5.5865921787709425
0AEJH,N8U,2016-10-03/2016-10-09,4,1.8933333333333333,10,1.89,0.1763668430335138
0AEJH,N8U,2016-10-10/2016-10-16,1,1.89,10,1.8933333333333333,-0.17605633802817308
0AEJH,N8U,2016-10-31/2016-11-06,4,1.8933333333333333,11,1.89,0.1763668430335138
0AEJH,N8U,2016-11-14/2016-11-20,2,1.89,11,1.8933333333333333,-0.17605633802817308
0AEJH,N8U,2016-11-28/2016-12-04,2,1.89,11,1.89,0.0
0AEJH,N8U,2016-12-05/2016-12-11,1,1.89,12,1.89,0.0
0AEJH,N8U,2016-12-12/2016-12-18,4,1.8933333333333333,12,1.89,0.1763668430335138
0AEJH,N8U,2016-12-19/2016-12-25,1,1.89,12,1.8933333333333333,-0.17605633802817308
0AI2K,A38,2016-12-26/2017-01-01,2,124.31,12,,0.0
0AJJN,LPF,2016-12-12/2016-12-18,2,16.62,12,,0.0
0AKGM,LPF,2016-01-25/2016-01-31,1,13.41,1,,0.0
0AKGM,LPF,2016-02-01/2016-02-07,1,13.41,2,13.41,0.0
0AKGM,LPF,2016-04-04/2016-04-10,1,13.41,4,13.41,0.0
0AKGM,LPF,2016-05-09/2016-05-15,1,13.41,5,13.41,0.0
0AKGM,LPF,2016-05-30/2016-06-05,1,13.41,6,13.41,0.0
0AKGM,LPF,2016-08-15/2016-08-21,1,13.41,8,13.41,0.0
0AKGM,LPF,2016-09-19/2016-09-25,1,13.41,9,13.41,0.0
0AKGM,LPF,2016-10-03/2016-10-09,1,13.41,10,13.41,0.0
0AKGM,LPF,2016-11-14/2016-11-20,1,13.41,11,13.41,0.0
0AKGM,LPF,2016-12-05/2016-12-11,1,13.41,12,13.41,0.0
0B8JX,SFC,2016-01-04/2016-01-10,1,2.25,1,,0.0
0B8JX,SFC,2016-01-11/2016-01-17,3,2.25,1,2.25,0.0
0B8JX,SFC,2016-02-01/2016-02-07,3,2.25,2,2.25,0.0
0B8JX,SFC,2016-02-08/2016-02-14,1,2.25,2,2.25,0.0
0B8JX,SFC,2016-02-15/2016-02-21,2,2.25,2,2.25,0.0
0B8JX,SFC,2016-02-22/2016-02-28,4,2.25,2,2.25,0.0
0B8JX,SFC,2016-03-07/2016-03-13,2,2.25,3,2.25,0.0
0B8JX,SFC,2016-03-14/2016-03-20,3,2.25,3,2.25,0.0
0B8JX,SFC,2016-03-21/2016-03-27,2,2.25,3,2.25,0.0
0B8JX,SFC,2016-03-28/2016-04-03,1,2.25,3,2.25,0.0
0B8JX,SFC,2016-04-11/2016-04-17,3,2.25,4,2.25,0.0
0B8JX,SFC,2016-04-18/2016-04-24,2,2.25,4,2.25,0.0
0B8JX,SFC,2016-04-25/2016-05-01,1,2.25,4,2.25,0.0
0B8JX,SFC,2016-05-02/2016-05-08,1,2.25,5,2.25,0.0
0B8JX,SFC,2016-05-09/2016-05-15,1,2.25,5,2.25,0.0
0B8JX,SFC,2016-05-16/2016-05-22,1,2.25,5,2.25,0.0
0B8JX,SFC,2016-05-23/2016-05-29,2,2.25,5,2.25,0.0
0B8JX,SFC,2016-05-30/2016-06-05,2,2.25,6,2.25,0.0
0B8JX,SFC,2016-06-13/2016-06-19,2,2.25,6,2.25,0.0
0B8JX,SFC,2016-06-20/2016-06-26,1,2.25,6,2.25,0.0
0B8JX,SFC,2016-06-27/2016-07-03,1,2.25,7,2.25,0.0
0B8JX,SFC,2016-07-04/2016-07-10,1,2.25,7,2.25,0.0
0B8JX,SFC,2016-07-11/2016-07-17,2,2.25,7,2.25,0.0
0B8JX,SFC,2016-08-01/2016-08-07,3,2.25,8,2.25,0.0
0B8JX,SFC,2016-09-12/2016-09-18,1,2.25,9,2.25,0.0
0B8JX,SFC,2016-09-19/2016-09-25,1,2.25,9,2.25,0.0
0B8JX,SFC,2016-10-03/2016-10-09,2,2.25,10,2.25,0.0
0B8JX,SFC,2016-10-10/2016-10-16,2,2.25,10,2.25,0.0
0B8JX,SFC,2016-10-17/2016-10-23,1,2.25,10,2.25,0.0
0B8JX,SFC,2016-10-24/2016-10-30,2,2.25,10,2.25,0.0
0B8JX,SFC,2016-10-31/2016-11-06,1,2.25,11,2.25,0.0
0B8JX,SFC,2016-11-14/2016-11-20,1,2.25,11,2.25,0.0
0B8JX,SFC,2016-11-21/2016-11-27,1,2.25,11,2.25,0.0
0B8JX,SFC,2016-11-28/2016-12-04,1,2.25,12,2.25,0.0
0B8JX,SFC,2016-12-05/2016-12-11,1,2.25,12,2.25,0.0
0BC0Z,JB0,2016-08-01/2016-08-07,2,23.88,8,,0.0
0BDT2,C3R,2016-06-13/2016-06-19,1,18.69,6,,0.0
0BDT2,C3R,2016-10-10/2016-10-16,1,18.69,10,18.69,0.0
0BDT2,C3R,2016-12-19/2016-12-25,1,18.69,12,18.69,0.0
0BWHE,TW8,2016-03-07/2016-03-13,1,2.43,3,,0.0
0BWHE,TW8,2016-07-11/2016-07-17,1,2.43,7,2.43,0.0
0BWHE,TW8,2016-09-26/2016-10-02,1,2.43,9,2.43,0.0
0BWHE,TW8,2016-10-17/2016-10-23,1,2.43,10,2.43,0.0
0BWHE,TW8,2016-10-31/2016-11-06,1,2.43,10,2.43,0.0
0BWHE,TW8,2016-11-21/2016-11-27,4,2.4333333333333336,11,2.43,0.1371742112482885
0BWHE,TW8,2016-12-05/2016-12-11,1,2.43,12,2.4333333333333336,-0.13698630136986617
0BWHE,TW8,2016-12-12/2016-12-18,1,2.43,12,2.43,0.0
0BXVJ,P42,2015-12-28/2016-01-03,1,7.5,1,,0.0
0BXVJ,P42,2016-01-25/2016-01-31,2,7.5,1,7.5,0.0
0BXVJ,P42,2016-03-07/2016-03-13,1,7.5,3,7.5,0.0
0BXVJ,P42,2016-03-21/2016-03-27,2,7.5,3,7.5,0.0
0BXVJ,P42,2016-04-11/2016-04-17,2,7.5,4,7.5,0.0
0BXVJ,P42,2016-04-25/2016-05-01,1,7.5,4,7.5,0.0
0BXVJ,P42,2016-05-09/2016-05-15,1,7.5,5,7.5,0.0
0BXVJ,P42,2016-08-22/2016-08-28,1,7.5,8,7.5,0.0
0BXVJ,P42,2016-09-19/2016-09-25,1,7.5,9,7.5,0.0
0BXVJ,P42,2016-10-10/2016-10-16,1,7.5,10,7.5,0.0
0BXVJ,P42,2016-11-21/2016-11-27,1,7.5,11,7.5,0.0
0BXVJ,P42,2016-12-26/2017-01-01,2,7.5,12,7.5,0.0
0C582,U3N,2016-12-12/2016-12-18,1,23.33,12,,0.0
0CKHT,8HU,2016-01-04/2016-01-10,2,8.415,1,,0.0
0CKHT,8HU,2016-01-11/2016-01-17,2,8.415,1,8.415,0.0
0CKHT,8HU,2016-01-18/2016-01-24,1,8.42,1,8.415,0.0594177064765393
0CKHT,8HU,2016-02-01/2016-02-07,3,8.4175,2,8.42,-0.02969121140141927
0CKHT,8HU,2016-02-08/2016-02-14,1,8.42,2,8.4175,0.029700029700023788
0CKHT,8HU,2016-02-15/2016-02-21,1,8.42,2,8.42,0.0
0CKHT,8HU,2016-02-22/2016-02-28,2,8.415,2,8.42,-0.05938242280285964
0CKHT,8HU,2016-02-29/2016-03-06,1,8.42,3,8.415,0.0594177064765393
0CKHT,8HU,2016-03-21/2016-03-27,2,8.42,3,8.42,0.0
0CKHT,8HU,2016-04-04/2016-04-10,2,8.42,4,8.42,0.0
0CKHT,8HU,2016-05-02/2016-05-08,1,8.42,5,8.42,0.0
0CKHT,8HU,2016-05-09/2016-05-15,2,8.42,5,8.42,0.0
0CKHT,8HU,2016-05-16/2016-05-22,1,8.42,5,8.42,0.0
0CKHT,8HU,2016-05-30/2016-06-05,1,8.42,6,8.42,0.0
0CKHT,8HU,2016-06-06/2016-06-12,3,8.4175,6,8.42,-0.02969121140141927
0CKHT,8HU,2016-07-25/2016-07-31,1,8.42,7,8.4175,0.029700029700023788
0CKHT,8HU,2016-08-08/2016-08-14,2,8.415,8,8.42,-0.05938242280285964
0CKHT,8HU,2016-08-22/2016-08-28,1,8.42,8,8.415,0.0594177064765393
0CKHT,8HU,2016-09-05/2016-09-11,2,8.42,9,8.42,0.0
0CKHT,8HU,2016-09-26/2016-10-02,1,8.42,9,8.42,0.0
0CKHT,8HU,2016-10-03/2016-10-09,1,8.42,10,8.42,0.0
0CKHT,8HU,2016-10-10/2016-10-16,1,8.42,10,8.42,0.0
0CKHT,8HU,2016-10-17/2016-10-23,3,8.4175,10,8.42,-0.02969121140141927
0CKHT,8HU,2016-10-31/2016-11-06,2,8.415,11,8.4175,-0.029700029700044893
0CKHT,8HU,2016-11-14/2016-11-20,1,8.42,11,8.415,0.0594177064765393
0CKHT,8HU,2016-11-28/2016-12-04,1,8.42,11,8.42,0.0
0CKHT,8HU,2016-12-05/2016-12-11,4,8.416666666666666,12,8.42,-0.03958828186857309
0CKHT,8HU,2016-12-12/2016-12-18,2,8.42,12,8.416666666666666,0.0396039603960458
0CSPY,OBD,2016-01-04/2016-01-10,2,3.1,1,,0.0
0CSPY,OBD,2016-01-25/2016-01-31,1,3.1,1,3.1,0.0
0CSPY,OBD,2016-05-23/2016-05-29,1,2.86,5,3.1,-7.741935483870975
0CSPY,OBD,2016-05-30/2016-06-05,1,2.86,5,2.86,0.0
0CSPY,OBD,2016-07-11/2016-07-17,1,2.86,7,2.86,0.0
0CSPY,OBD,2016-07-18/2016-07-24,1,2.86,7,2.86,0.0
0CSPY,OBD,2016-09-19/2016-09-25,1,2.86,9,2.86,0.0
0CSPY,OBD,2016-10-10/2016-10-16,1,2.86,10,2.86,0.0
0CUIK,MU3,2016-03-14/2016-03-20,1,4.38,3,,0.0
0CUIK,MU3,2016-04-04/2016-04-10,1,4.38,4,4.38,0.0
0CUIK,MU3,2016-09-05/2016-09-11,1,4.38,9,4.38,0.0
0CUIK,MU3,2016-10-03/2016-10-09,1,4.38,10,4.38,0.0
0CUIK,MU3,2016-11-07/2016-11-13,1,4.38,11,4.38,0.0
0CUIK,MU3,2016-11-28/2016-12-04,1,4.38,11,4.38,0.0
0CUIK,MU3,2016-12-19/2016-12-25,2,3.885,12,4.38,-11.3013698630137
0CUIK,MU3,2016-12-26/2017-01-01,1,4.38,12,3.885,12.741312741312743
0CY5Y,SIM,2016-09-19/2016-09-25,1,18.5,9,,0.0
0CY5Y,SIM,2016-10-31/2016-11-06,1,18.5,11,18.5,0.0
0D3EZ,J4R,2016-01-04/2016-01-10,2,5.645,1,,0.0
0D3EZ,J4R,2016-01-11/2016-01-17,7,5.64375,1,5.645,-0.02214348981399028
0D3EZ,J4R,2016-01-18/2016-01-24,2,5.64,1,5.64375,-0.06644518272425501
0D3EZ,J4R,2016-01-25/2016-01-31,1,5.64,1,5.64,0.0
0D3EZ,J4R,2016-02-01/2016-02-07,4,5.645,2,5.64,0.08865248226950166
0D3EZ,J4R,2016-02-08/2016-02-14,2,5.64,2,5.645,-0.08857395925597686
0D3EZ,J4R,2016-02-22/2016-02-28,3,5.6425,2,5.64,0.044326241134758707
0D3EZ,J4R,2016-03-07/2016-03-13,2,5.64,3,5.6425,-0.04430660168365779
0D3EZ,J4R,2016-03-21/2016-03-27,4,5.641666666666666,3,5.64,0.029550827423156723
0D3EZ,J4R,2016-03-28/2016-04-03,3,5.6425,3,5.641666666666666,0.014771048744478911
0D3EZ,J4R,2016-04-04/2016-04-10,2,5.645,4,5.6425,0.04430660168364205
0D3EZ,J4R,2016-04-25/2016-05-01,2,5.645,4,5.645,0.0
0D3EZ,J4R,2016-05-09/2016-05-15,2,5.645,5,5.645,0.0
0D3EZ,J4R,2016-05-16/2016-05-22,3,5.6425,5,5.645,-0.04428697962798056
0D3EZ,J4R,2016-05-23/2016-05-29,1,5.64,5,5.6425,-0.04430660168365779
0D3EZ,J4R,2016-06-06/2016-06-12,1,5.64,6,5.64,0.0
0D3EZ,J4R,2016-06-13/2016-06-19,4,5.64,6,5.64,0.0
0D3EZ,J4R,2016-07-04/2016-07-10,1,5.64,7,5.64,0.0
0D3EZ,J4R,2016-07-11/2016-07-17,3,5.6425,7,5.64,0.044326241134758707
0D3EZ,J4R,2016-07-18/2016-07-24,3,5.64,7,5.6425,-0.04430660168365779
0D3EZ,J4R,2016-08-01/2016-08-07,1,5.64,8,5.64,0.0
0D3EZ,J4R,2016-08-08/2016-08-14,2,5.64,8,5.64,0.0
0D3EZ,J4R,2016-08-15/2016-08-21,1,5.64,8,5.64,0.0
0D3EZ,J4R,2016-08-22/2016-08-28,3,5.64,8,5.64,0.0
0D3EZ,J4R,2016-09-05/2016-09-11,2,5.64,9,5.64,0.0
0D3EZ,J4R,2016-09-12/2016-09-18,2,5.64,9,5.64,0.0
0D3EZ,J4R,2016-09-26/2016-10-02,2,5.64,9,5.64,0.0
0D3EZ,J4R,2016-10-03/2016-10-09,1,5.64,10,5.64,0.0
0D3EZ,J4R,2016-10-10/2016-10-16,1,5.64,10,5.64,0.0
0D3EZ,J4R,2016-10-17/2016-10-23,4,5.641666666666666,10,5.64,0.029550827423156723
0D3EZ,J4R,2016-11-07/2016-11-13,1,5.64,11,5.641666666666666,-0.029542097488910592
0D3EZ,J4R,2016-11-14/2016-11-20,3,5.64,11,5.64,0.0
0D3EZ,J4R,2016-11-21/2016-11-27,11,5.642857142857143,11,5.64,0.05065856129687159
0D3EZ,J4R,2016-11-28/2016-12-04,2,5.64,12,5.642857142857143,-0.05063291139241747
0D3EZ,J4R,2016-12-05/2016-12-11,3,5.64,12,5.64,0.0
0D3EZ,J4R,2016-12-19/2016-12-25,3,5.64,12,5.64,0.0
0DCAY,R6E,2016-01-11/2016-01-17,1,22.38,1,,0.0
0DCAY,R6E,2016-01-18/2016-01-24,2,22.38,1,22.38,0.0
0DCAY,R6E,2016-02-08/2016-02-14,2,19.0,2,22.38,-15.102770330652366
0DCAY,R6E,2016-02-15/2016-02-21,1,19.0,2,19.0,0.0
0DCAY,R6E,2016-02-29/2016-03-06,1,19.88,3,19.0,4.631578947368416
0DCAY,R6E,2016-03-07/2016-03-13,3,19.88,3,19.88,0.0
0DCAY,R6E,2016-03-14/2016-03-20,5,19.88,3,19.88,0.0
0DCAY,R6E,2016-03-21/2016-03-27,2,19.88,3,19.88,0.0
0DCAY,R6E,2016-04-04/2016-04-10,1,24.87,4,19.88,25.100603621730393
0DCAY,R6E,2016-04-11/2016-04-17,3,24.87,4,24.87,0.0
0DCAY,R6E,2016-04-18/2016-04-24,2,24.87,4,24.87,0.0
0DCAY,R6E,2016-04-25/2016-05-01,3,24.87,4,24.87,0.0
0DCAY,R6E,2016-05-02/2016-05-08,2,24.87,5,24.87,0.0
